post_date,post_id,post_source,post_text,comment_text
2020-02-14 18:48:52,2738,https://vk.com/wall-130344439_2738,"Больше, чем экономика Вышка и РЭШ запускают курс открытых лекций","['Больше, чем экономика Вышка и РЭШ запускают курс открытых лекций']"
2020-02-17 22:01:40,2740,https://vk.com/wall-130344439_2740,"Ппднажмите, патпищики!!1!!1!1!",['К посту комментариев нет']
2020-02-22 12:54:13,2741,https://vk.com/wall-130344439_2741,"Я ходил на 1 курсе маги. Было очень интересно. Понял процентов 30, так как мало чего на тот момент знал про глубокое обучение. Если вы прошли какой-нибудь курс по сеткам и можете примерить формулу байеса, оч рекомендую",['Я это я']
2020-04-06 12:40:26,2745,https://vk.com/wall-130344439_2745,Вакансия 4 000 - 5 000. Middle. Для выпускников. От преподавателя Банковское дело,['К посту комментариев нет']
2020-04-15 21:01:15,2746,https://vk.com/wall-130344439_2746,"эххх, щас бы посвят",['Вот кончится карантин....']
2020-04-28 21:14:22,2750,https://vk.com/wall-130344439_2750,"Всем здоровья! Одна из крупнейших в мире компаний Alibaba активно хантит студентов. Нам прислали приглашение поучаствовать. Попробуйте, реально хорошие деньги и очень интересная работа. Если наберется группа желающих напишите мне или Сергею Александровичу Маруеву. Регистрация до 1 мая!",['К посту комментариев нет']
2020-05-05 16:06:24,2751,https://vk.com/wall-130344439_2751,Поздравляем Даню и Юру с победой и призёрством на универсиаде,['К посту комментариев нет']
2020-06-05 19:30:02,2754,https://vk.com/wall-130344439_2754,"Каждому на почту несколько раз в год приходит предложение поучаствовать в различных конкурсах по написанию научных работ, однако большинство из нас благополучно отправляют данное сообщение в спам, ссылаясь на различные обстоятельства. Но есть те, кто не игнорируют данное сообщение и доказывают, что в таких мероприятиях можно и нужно участвовать! Так, недавно были подведены итоги конкурса научных работ Молодой исследователь, призовые места в котором заняли id17296672Владимир Ерёмин в направлении Экономические науки и id26306341Лиза Голованова в направлении Компьютерные науки и цифровое общество. Хочется поздравить каждого и пожелать продолжать в том же духе!","['В чем смысл новости, если не каждого призера вписывать? Шемякина и Яковлева наши студентки еще с бакалавриата.']"
2020-06-29 15:29:56,2756,https://vk.com/wall-130344439_2756,"Ребят, всем привет! Мой текущий работодатель ищет консультанта в отдел корпоративных финансов собственно на мое текущее место, как бы это странно не звучало. Работа подразумевает сопровождение сделок на sell-side MA, привлечение акционерного финансирования на всех этапах построение фин. модели, подготовка меморандума, поиск инвесторов, участие в переговорах, подготовка закрывающих документов по сделке и многое другое. Ищем человека с отличным знанием корпоративных финансов, продвинутого excel пользователя, знакомого с финансовым моделированием желательно имеющего опыт построение моделей с нуля, наличием опыта работы в сфере финансов. Наличие бакалаврского диплома must have. Работа очень интересная, Компания очень классная. Если есть интерес к развитию в финансах или вы мечтали работать в IB, PE, VC и куче подобных аббревиатур или у вас есть друзья, которые об этом мечтают пожалуйста пишите мне, задавайте свои вопросы, кидайте резюме ASAP Искренне верю, что выпускники моего любимого отделения, будут наиболее классными сотрудниками моей любимой работы",['К посту комментариев нет']
2020-07-30 12:32:46,2757,https://vk.com/wall-130344439_2757,"Всем крепкого здоровья! Очередная порция вакансий, скорее всего для выпускников и успевших поработать. Руководитель направления нефинансовых рисков Крупная финансовая компания, Director, Investment Banking Department ECM, MA Senior Business Analyst Investment Company",['К посту комментариев нет']
2020-08-11 10:08:23,2759,https://vk.com/wall-130344439_2759,"Вакансия для выпускников бакалавриата, 2 курс магистратуры",['К посту комментариев нет']
2020-08-17 14:55:34,2760,https://vk.com/wall-130344439_2760,"Эххх, щас бы посвят...","['Жыза', 'С какой периодичностью выкладывается сей пост?', 'Базарите, не хватает посвята', 'id87485801Рон, тебя там точно будет не хватать']"
2020-08-17 16:27:03,2765,https://vk.com/wall-130344439_2765,"Вакансия Аналитик по макроэкономике в Центр экономического прогнозирования Газпромбанка, Центр экономического прогнозирования Газпромбанка",['К посту комментариев нет']
2020-08-24 23:53:18,2770,https://vk.com/wall-130344439_2770,"ЭТОТ ДЕНЬ НАСТАЛ В этот особенный день мы обретём то, чего нам так не хватало - тусовок иканама. Мы долго сидели взаперти и заслужили оторваться по полной. И поэтому приглашаем всех молодых и старых, красивых и не очень, заядлых алкашей и отъявленных зожников, на ПЕРВУЮ В !!2020!! году встречу всего иканама! Встречаемся 4 сентября в прекрасном лофте в центре Москвы. Кто с нами?",['К посту комментариев нет']
2020-08-28 15:07:47,2778,https://vk.com/wall-130344439_2778,Все секции Иры Голощаповой выглядят очень релевантными для экономистов,"['Ещё у неё проект клёвый, правда на него по ходу забили в 19 году']"
2020-08-28 19:05:44,2780,https://vk.com/wall-130344439_2780,"ТУСА ИКАНАМА Близится это знаменательное событие, которое объединит всех нас одной целью - знакомство с нашими первокурсниками. Ребята, этот вечер существует специально для ВАС! Вы сможете познакомиться со своими однокурсниками, со старшими курсами, которые смогут рассказать о своих впечатлениях, страхах и лайфхаках по обучению, с выпускниками, которые не постесняются поделиться своим опытом. Встречаемся 4 сентября в 1900 по адресу Лубянский проезд 5с12 мин от м. Лубянка и 5 мин от м. Китай-город. Лофт будет наш до 0200, так что вы успеете познакомиться со всеми! Для тех, кто скинет деньги деньги до 2 сентября включительно, стоимость будет составлять 750р. После 2 сентября 1000р. Деньги идут на аренду помещения, а также на всякие вкусняшки Скидывать деньги можно по номерам 79181220399 Михаил Владимирович М. Сбербанк, Тинькофф или 79854798792 Ксения Тарасовна К. Сбербанк. Также можно передать нам наличными в Академии или ГЖК Ранхигс. Не забывайте указывать свою фамилию и курс при переводе или отписываться по ссылкам ниже. Лофт без пробкового сбора, поэтому приносим свой алкоголь и как можно больше! По всем вопросам пишите и",['Тут отправили фото']
2020-09-01 17:08:17,2782,https://vk.com/wall-130344439_2782,"Добрый день, дорогие иканамовцы! Данный пост скорее всего направлен на новоиспеченную аудиторию паблика, которой только предстоит прослушать курс лекций по Дискретной математике. Вместе с поздравлениями о поступлении, нынешний второй курс дарит вам полноценные лекции Василия Павловича, которые вы можете использовать при подготовке к семинарам и экзамену. В эту пдф-ку мы постарались впихнуть абсолютно все, что нам говорил Василий Палыч, в том числе различные каверзные вопросы. Пдф-ку вы можете найти в Наследии 2.0 в котором, кстати, и помимо этого есть много чего полезного или же в прикрепленном файле ниже. Наслаждайтесь",['К посту комментариев нет']
2020-09-01 18:46:16,2791,https://vk.com/wall-130344439_2791,"Пришло время напомнить, что завтра последний день, когда лофт будет стоить всего 750 рублей.... Родная атмосфера, классное место и ещё более классные мы, одним словом все, что нужно для традиционной сходки Иканама. Уже с 3 сентября цена подоражает до 1000! Скидывать деньги можно по номеру телефона 79854798792 Ксения Тарасовна К, или 79181220399 Михаил Владимирович М, или передать нам наличными в академии. Также не забывайте указывать в сообщении свою фамилию и курс или отписывать нам по ссылкам ниже Не переживайте, у нас будет не только лофт с верандой, но и собственный закрытый двор, так что поместятся все!",['К посту комментариев нет']
2020-09-04 12:02:38,2802,https://vk.com/wall-130344439_2802,"Вот и настал этот день Ждем вас всех сегодня в 1900 по адресу лубянский проезд 5ст1. Схему прохода от метро лубянка прикрепляю ниже. Те, кто не успел сдать деньги, но все же хочет принять участие в этом мероприятии, может также перевести деньги по номерам указанным в предыдущих постах или отдать на месте. Также напоминаем, что в лофте нет никакого пробкового сбора, поэтому берем как можно больше своих напитков","['там ещё и пробкового сбора нет, организаторы топчик', 'Филипп, а не ты организатор ?']"
2020-09-08 22:54:44,2808,https://vk.com/wall-130344439_2808,Щас бы посвят ...,['К посту комментариев нет']
2020-09-09 18:58:57,2809,https://vk.com/wall-130344439_2809,"Привет всем! В жизни каждого человека наступает момент, когда он хочет стать блоггером. Но я не умею обрабатывать фоточки. Поэтому завел свой канал в тг про то, как превратить Эконометрику ML Data Science в Value для бизнеса Как раз закончил серию постов о том, как выбирать оптимальные скидки одновременно на тысячи товаров в ритейле. Если вам интересно, как в реальной жизни применяется эконометрика, микра да-да, она полезна! и щепотка финансов - добро пожаловать P.S. Если что-то в постах не понятно, просто замените DSML-модель LightGBM на линейная регрессия. Суть не поменяется P.P.S. Если у вас есть своя кулл стори про грабли при внедрении ML в бизнес - пишите в личку, может, запилим совместный пост",['К посту комментариев нет']
2020-09-09 22:16:44,2810,https://vk.com/wall-130344439_2810,"ПОСВЯТ Как много раз мы слышали это слово. С мечтой об этом событии каждый студент иканама встречает и провожает 364и даже 365 дня в году. Это слово можно услышать в перешептываниях на лекциях Палыча, на мониторах во время семинаров по инфе и под дверьми студактива, где обитают наши шпионы. Так почему же мы ждем Посвят больше любого другого праздника? Ровно на сутки каждый ощущает себя маленькой частичкой чего-то большего, нашей дружной семьи ЭКОНОМ. Ведь там собираются студенты всех курсов и даже выпускники. Общение, развлечения и невероятная атмосфера-неотъемлемая часть посвята. Лучшей возможности познакомиться абсолютно со всеми, узнать все тайны нашего курса и способы выживания просто не существует. Не придется думать ни о чем разнообразная и вкусная еда, еще более разнообразные и вкусные напитки, лучшие люди - мы обо всем позаботимся! Не нужно думать, что мы устраиваем этот вечер с целью накидаться. И пьющий, и трезвый смогут одинаково хорошо повеселиться, найти себе друзей на долгие годы и обрести воспоминания на всю жизнь. Посвят пройдет с 3 на 4 октября с субботы на воскресенье, поэтому переживать относительно пар и работы совершенно не стоит. Позже будет пост со всеми подробностями Просто помните, ПОСВЯТ БЛИЗКО!!!","['Эххххххх щас бы посвят', 'Классика', 'Dies from cringe', 'Что за обман...']"
2020-09-13 13:07:36,2817,https://vk.com/wall-130344439_2817,"ВЫ ГОТОВЫ? Вот и долгожданная информация про все подробности самого главного мероприятия на экономе. Напомним, что на Посвят приезжают все студенты эконома, поэтому у каждого появится возможность пообщаться друг с другом, получить полезные знакомства и провести лучшую ночь в своей жизни! Наших первокурсников ждет особая процедура посвящения, после которой вы гордо сможете называть себя студентом иканама и станете полноценной частью нашей огромной семьи! В доме куча спальных мест, большая зона для танцев, сауна, бассейн, классный двор, на котором всю ночь будет играть гитара и еще много-много всего! Кроме этого там будет большое разнообразие вкусной еды и полный бар алкогольных и безалкогольных напитков! С Вас требуется только хорошее настроение и желание стать частью чего-то поистине великого. Напомним, что посвящение состоится с 3 на 4 октября с субботы на воскресенье. Изначальная стоимость составляет всего лишь 3500, однако в целях избежания столпотворения и комфортного времяпрепровождения после определенного количества человек цена возрастет до 4000мы будем своевременно информировать о количестве мест. Деньги можно переводить по следующим номерам 79165636249 на имя Михаил Владимирович М.Сбербанк и Тинькофф 79854798792 на имя Ксения Тарасовна К.Сбербанк ОГРОМНАЯ ПРОСЬБА указывать фамилию и курс при переводе и отписываться нам в лс по ссылкам ниже. Также деньги можно передать наличными нам в Академии А ВОТ И ФОТКИ ДОМА","['Кайф, красивенько', 'Тут отправили фото', '', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото']"
2020-09-17 15:00:03,2825,https://vk.com/wall-130344439_2825,"До повышения цены осталось 50 мест,так что поспеши скинуть деньги, чтобы поехать на главную тусу Иканама!",['К посту комментариев нет']
2020-09-18 12:01:26,2826,https://vk.com/wall-130344439_2826,По поводу ДоВоДа ... Все равно не понятно ...,['К посту комментариев нет']
2020-09-18 19:10:57,2827,https://vk.com/wall-130344439_2827,"Дорогие друзья, в этот пасмурный день захотелось сделать чего-то доброго! Поэтому я и id6045249Филипп Ульянкин запускаем конкурс ТОЛЬКО ДЛЯ ПЕРВОКУРСНИКОВ Суть в следующим - написать минимум в 2-х предложениях а лучше больше, но главное - качество мини-эссе на тему ПОЧЕМУ Я ВЫБИРАЮ СТУДПАССИВ В данной номинации будет 2 победителя, которые получат проходки на посвят за наш с Филей счет Работы присылать в комменты, мне или в ЛС Филе Победителей выберем как-нибудь главный принцип - с чего больше проорали ну или если самый поучительный","['Лучше Сёме, он прочтёт быстрее 000', 'в наши времена такого не было...']"
2020-09-19 16:33:23,2830,https://vk.com/wall-130344439_2830,"Поспеши сдать денежку для поездки на Великий праздник эконома, ведь осталось всего лишь 30 мест за 3500!",['К посту комментариев нет']
2020-09-19 17:24:13,2831,https://vk.com/wall-130344439_2831,"ПОСТ ПРО МУЗЫКУ Совсем скоро уже будет посвят, а значит нужно, чтобы внутри грело не только спиртное, но и хорошая музыка Я сделала два плейлиста молодежный и бывший молодежный Кидайте, пожалуйста, мне треки, которые вам нравятся, я добавлю их в посвятский плейлист. Я буду включать треки из уже готового, а также те, которые вы накидаете. На самом посвяте треки, не добавленные в плейлист, включать будет проблематично. Можете кидать в комментарии, если так удобнее Всем спасибо и хорошего настроения!","['Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'они всерьёз думают что к их мнению прислушаются', 'лайфхак коменты читать не будут, но если вы скинете музыку в личку организаторам посвята, то ее поставят', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'id58366872Станислав, господа тут три человека знают....', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото']"
2020-09-21 18:04:36,2934,https://vk.com/wall-130344439_2934,"Всем привет! При поддержке руководства нашего института мы решили провести игровой турнир с призовым фондом! Турнир будет длиться два дня 26 и 27 сентября. И только для студентов Института ЭМИТ! Проводиться он будет по нескольким игровым дисциплинам CSGO, Dota2 и FIFA2020. Местоположение всем известный Еclipse Gaming в ТРЦ Avenue Southwest рядом с РАНХиГС, метро Юго-Западная. Самый приятный аспект данного турнира это, конечно же, призовой фонд в размере 150 тысяч рублей! Если ты загорелся участием, но у тебя нет команды не беда! Мы поможем собрать команду мечты всех желающих мы соберем в беседе, где вы сможете поделиться на команды. Кибертурнир это повод отлично провести время с друзьями, выиграть призы, найти новые знакомства и, конечно же, поиграть в любимые игры! Ниже ты можешь зарегистрировать себя или свою команду. Не упускай возможность стать частью масштабного и интересного мероприятия! Ссылка на регистрацию команд Ссылка для поиска команды Ссылка на регистрацию для FIFA2020 каждый играет за себя _______________________________________________________________ Студенты, чьи курсы находятся на официальном карантине, участие в турнире принимать не смогут",['К посту комментариев нет']
2020-09-21 19:52:21,2946,https://vk.com/wall-130344439_2946,"Товарищи Наконец это долгое противостояние завершилось победой студпассива и теперь в конце сентября будет отмечается только одно мероприятие. А именно - ПОСЛЕКАПУСТНИК! Сие действие будет проходить 25 сентября в пятницу по всем канонам нашего любимого эконома. По традиции мы идём в парк, закупив все то, что согреет и сплотит нас в этот вечер. Собираемся в 1800 возле 5 корпуса и дружно отправляемся на закупку в бирман или в любой другой магазин по вашему желанию и топаем в парк. Столичная погода не слишком радует нас в последнее время , так что одеваемся потеплее. На месте вас будут ждать доза хорошего настроения, возможность пообщаться со студентами старших курсов, с ветеранами нашего отделения , а самое главное вы сможете испытать себя на прочность перед посвятом.","['а сколько человек заболело короной после лофта?', 'шаблон с лентача, брух']"
2020-09-21 21:44:24,2956,https://vk.com/wall-130344439_2956,"Также небольшое напоминание Конкурс на лучшие 2 текста почему я выбираю студпассив продлится до СРЕДЫ включительно Тексты хорошие, но просьба тем кто скинул и кто собирается еще скинуть - дописать, почему именно вы выбираете студпассив и отказываетесь от студактива","['нет нахуй нет, я передумал, вы знаете знаете если вы именно вы хотите поехать на посвят БЕСПЛАТНО, надо знаете че во во короче обмазываетесь говном да вот так норм и орете из окна СТУДПАССИВ!!!!!!', 'Внимание, на кону 3500! На раз-два-три! СТУДПАССИВ!!! СТУДПАССИВ!!!', 'Да блять я блять обосрал блять я перданул блять я обосрал свои эти шорты нахуй и пришлось мне от говна их немножко оттереть блять и бросить в стирку нахуй и потом жопу ещё поддмыть блять и всё это заняло время бля вооот сейчас надо пойти что-то другое одеть блять такая вот хуйня это всё из-за студпассива блять студпассив слабит типа расслабляет во всех смыслах этого слова ебать', 'Чёт в голос']"
2020-09-22 10:09:50,2978,https://vk.com/wall-130344439_2978,Места за 3500р кончились!!! Теперь стоимость посвята составляет 4000р,['К посту комментариев нет']
2020-09-22 10:50:17,2979,https://vk.com/wall-130344439_2979,Пост состоит из фото,['К посту комментариев нет']
2020-09-23 19:48:58,2995,https://vk.com/wall-130344439_2995,ДО ПОСВЯТА 10 ДНЕЙ,['К посту комментариев нет']
2020-09-24 00:50:19,2996,https://vk.com/wall-130344439_2996,Итоги конкурса будут завтра днем,['победил булат']
2020-09-24 16:49:08,2999,https://vk.com/wall-130344439_2999,"Конкурс закончен Если честно, мы ожидали более орные посты Но есть и те, кто с задачей справились и едут на посвят за наш счет",['К посту комментариев нет']
2020-09-24 18:19:52,3000,https://vk.com/wall-130344439_3000,"Вакансия в ЦБ РФ. Напоминаю завтра в пятницу лекция Юдаевой, кто не прийдет, то рЭдиска ... Вакансия предоставлена нашим выпускником с МФТИ Глечиковым Сергеем Департамент финансовой стабильности Банка России находится в поиске экономиста в Отдел анализа системных рисков и разработки макропруденциальных мер по корпоративному кредитованию. Должность экономист 1 категории ведущий экономист. Город и адрес офиса г. Москва, ул. Неглинная 12. Формат работы офис, полная занятость 52 Трудовая функция - разработка методики расчета и количественная оценка показателей, характеризующих уровень рисков и устойчивость российского банковского сектора в части корпоративного кредитования - участие в работе по оценке системных кредитных рисков банковского сектора в сегменте корпоративного кредитования - подготовка предложений по разработке и использованию макропруденциальных инструментов - разработка методики и проведение стресс-тестирования российского финансового сектора и отдельных его сегментов в части кредитных рисков - участие в подготовке информационных и аналитических материалов для руководства Департамента и Банка России. Требования к соискателю - знание методик оценки рисков по кредитам юридических лиц, основ банковского дела и теории финансов, теории вероятностей, статистики и опыт эконометрического моделирования - навык написания аналитических текстов и составления эффективных презентаций - стремление к самосовершенствованию, творческий подход к решению задач - продвинутый пользователь Excel, PowerPoint уверенно SQL иили R, Python преимущество SAS EG - знание английского языка не ниже уровня B2 - опыт релевантной работы 1-3 года. Условия вилка 80 110 gross премия 30 по итогам месяца годовая премия в размере 2 окладов ДМС Поликлиники Банка России с возможностью подключить 1 родственника льготное проживание в санаториях Банка России в т.ч. для ближайших родственников в среднем 40 дней отпуска в год молодой дружелюбный коллектив профессионалов отличные перспективы роста Контакты для отправки резюме chenchikyavcbr.ru, glechikovsacbr.ru",['Чет какая-то вилка для ведущего экономиста совсем скромная']
2020-09-26 10:40:24,3003,https://vk.com/wall-130344439_3003,Ссылка на трансляцию турнира,['К посту комментариев нет']
2020-09-26 16:49:20,3004,https://vk.com/wall-130344439_3004,7 дней,['К посту комментариев нет']
2020-09-26 19:27:02,3005,https://vk.com/wall-130344439_3005,"Итак, начинается финал нашего чемпионата! Команда ОЭ против команды ОНЭ Подключайтесь и болейте за своё отделение!!! Команда ОЭ - силы тьмы Команда ОНЭ - силы света",['Кто победил в итоге?']
2020-09-27 14:46:32,3008,https://vk.com/wall-130344439_3008,6 дней,"['Филя должен лежать', 'чет у него руки-базуки какие-то']"
2020-09-28 11:18:27,3016,https://vk.com/wall-130344439_3016,5 дней,['К посту комментариев нет']
2020-09-28 15:25:29,3017,https://vk.com/wall-130344439_3017,Пост состоит из фото,"['Смело! Актуально! Горячо!', 'СМИ Эмит как всегда в своем стиле', 'Ну про зарплаты у журналистов - бред', 'ЗП там никто никому не платит, но трешовости ситуации это не отменяет']"
2020-09-28 20:15:00,3022,https://vk.com/wall-130344439_3022,"Посвят уже совсем близко! В связи с этим мы выкладываем расположение нашего дома и способы до него добраться. Мероприятие будет проходить по адресу Поселок Воскресенское, деревня Ямонтово, Раздольная 11 1 способ Доезжаете до метро Ольховая 1 выход из метро, затем садитесь на автобус 577, доезжаете до остановки Ямонтово и идете пешком до дома 10 минут. 2 способ Доезжаете до метро Теплый стан 6 выход из метро, затем аналогично садитесь на автобус 577, доезжаете до остановки Ямонтово и идете пешком до дома 10 минут. 3 способ Ехать на такси от м.Юго-западная ориентировочная стоимость 500р машина",['К посту комментариев нет']
2020-09-29 15:25:32,3023,https://vk.com/wall-130344439_3023,"4 дня Предупреждаем заранее, что если по каким-либо причинам, вы не можете или не хотите ехать на посвят, но при этом уже сдали деньги, возврат возможен до четверга включительно. С пятницы единственным вариантом будет самостоятельный поиск замены на своё место.","['кто не понял тот поймет', 'Таких деликатесов,никто из нас себе не позволял.Вот,что значит ответственный человек за посвят']"
2020-09-30 14:28:00,3027,https://vk.com/wall-130344439_3027,3 дня,"['С каждым днём сердечко стучит все чаще', 'фул']"
2020-10-01 10:53:31,3037,https://vk.com/wall-130344439_3037,2 дня,['К посту комментариев нет']
2020-10-02 12:05:56,3038,https://vk.com/wall-130344439_3038,"1 день Самый долгий и самый желанный Все мероприятие начнется НЕ РАНЬШЕ 1800, поэтому ждем все курсы и выпускников на доме к этому времени. Маршрут описан несколькими постами ниже. Если вы приезжаете после 2000, отпишитесь в лс или В напоминание старшим и для наших первокурсников небольшой экскурс по правилам 1НИКАКИХ НАРКОТИЧЕСКИХ СРЕДСТВ. Если кто-то из организаторов или старших заметит признаки употребления, этого человека сразу выставят за дверь и он словит бан на последующие мероприятия. 2На улице нельзя шуметь после 2300, в доме же можно сколько душе угодно. 3Запрещено курить в доме. Для этого возле входа в дом есть курилка с лавочками. 4Не забудьте теплые вещи. В доме будет тепло, но, как показывает опыт, в курилке за душевными разговорами можно будет встретить каждого, поэтому не заболеваем и одеваемся. 5Если вдруг вам плохо или что-то случилось, немедленно обратитесь к организаторам. Аптечка будет у нашего диджея id218164090Наталья Хрюшкина. 6Последнее, но не менее важное сейчас. Если вы чувствуете, что вам плохотемпература и, как крайний вариант, вы уже не чувствуете запахов, настоятельно просим не ехать на Посвят. Все-таки корона-это не то воспоминание, что должно остаться в памяти после этого великого праздника.","['Тут отправили фото', 'Пикча топ']"
2020-10-02 19:49:32,3042,https://vk.com/wall-130344439_3042,Всем здоровья! Мне прислали очередную вакансию из Сбера. Может кому-нибудь пригодится,['К посту комментариев нет']
2020-10-02 21:08:12,3043,https://vk.com/wall-130344439_3043,А как вы готовитесь к посвяту?,"['Начинаю пить с вечера', 'Тут отправили фото', 'Тут отправили фото', 'Тут отправили фото', 'Официально заявляю, что Сергей завтра едет на посвят', '', 'Миша, Генацвале', 'Тут отправили фото']"
2020-10-03 11:33:50,3060,https://vk.com/wall-130344439_3060,"С Посвятом, друзья",['Тут отправили фото']
2020-10-04 00:08:24,3065,https://vk.com/wall-130344439_3065,"Ребят , если кто-то потерял что-то на посвяте Пишите","['Телефон, если что', 'Потерял совесть, верните, пожалуйста', 'Зеленая рубашка и штопор, найдитесь', 'Короче владелец телефона мне звони если че 79260923255 Я щас спать буду телефон отдам если нужен в итоге', 'куртка бежевая!', 'Дом пустой', 'Девственность', 'футболка, тапки, плавки']"
2020-10-04 12:47:06,3073,https://vk.com/wall-130344439_3073,До посвята 365 дней....,['К посту комментариев нет']
2020-10-06 11:29:26,3084,https://vk.com/wall-130344439_3084,Всем здоровья! Есть интересная оплачиваемая стажировка для студентов 2-3 курсов на 3 месяца. Мне кажется вам может быть интересно.,"['говорят, у каждого уважающего себя аналитика из фрии есть свой консалт бутик']"
