document_id,chunk_id,title,chunk_text,source,comment
3786,0,Post 3786 (2021-11-21 19:20:45),"WINTER IS COMING Дамы и господа, говорит Капитан корабля Тусовки Иканама 2022. Температура за бортом опустилась ниже нуля, собянинскую плитку девственно-нежно окропил первый нерешительный снег, а пигидий первокурсников сжался в ожидании первой сессии - всё это вместе означает только одно - приближается зима",https://vk.com/wall-130344439_3786,пост
3786,1,Post 3786 (2021-11-21 19:20:45),". Пока лохи из ВШЭ сидят на дистанте, мы - бравые студенты государственного вуза, грудью ляжем на амбразуру ковидных ограничений, но не дадим отнять самого дорогого, родного и милого сердцу. Ты спросишь Эй, Иканамовец, что ты хотел этим сказать? Неужели случится то самое? То, чего прошлогодние первокурсники были лишены? На что я с радостью в глазах и гордостью в душе отвечу - Да",https://vk.com/wall-130344439_3786,пост
3786,2,Post 3786 (2021-11-21 19:20:45),". Да, да, да, дорогой друг, это была не опечатка. Торжественно объявляю, Новогоднему лофту - быть! Ниже запускаю опрос и прошу проголосовать каждого! Всем пис организаторам шоколадки P.S. Середина декабря üh",https://vk.com/wall-130344439_3786,пост
3786,0,Post 3786 (2021-11-21 19:20:45),"Хоть перевод в опросе написал, а то какой-то жумайсынба, Тут отправили фото",https://vk.com/wall-130344439_3786,комментарий
3804,0,Post 3804 (2021-11-26 20:56:32),"!ИЗМЕНЕНИЕ ДАТЫ! Хэй, дружище! Добрейшего тебе времени суток! На связи Гном Валера. Ты наверное уже позабыл обо мне, но я с теплотой вспоминаю нашу первую встречу. Как такое можно забыть? Это был лучший день в моей жизни! Правда после, я ничего не помню. Но не будем о плохом, ведь я уже иду на поправку",https://vk.com/wall-130344439_3804,пост
3804,1,Post 3804 (2021-11-26 20:56:32),". Но не будем о плохом, ведь я уже иду на поправку. А что самое главное, планирую посетить наикрутейшее мероприятие, завершающее сезон тусовок 2021. Мои друзья уже подготовили всё необходимое, чтобы красиво завершить этот год. И скажу по секрету - будет потрясающе! Вы, дорогие друзья, в отличие от меня, прекрасно понимаете значимость такого события, а потому, передаю слово организаторам",https://vk.com/wall-130344439_3804,пост
3804,2,Post 3804 (2021-11-26 20:56:32),". Иконамовцы! Подлетела информация о нашей предстоящей предновогодней встрече. Наш с вами Лофт состоится с 17 на 18 декабря с пятницы на субботу с 1900-0100 по адресу Денисовский пер д 30 стр 1. м. Бауманская Рядом с ним есть Пятёрочка, Магнолия, КБ, так что проблем со спиртным не возникнет",https://vk.com/wall-130344439_3804,пост
3804,3,Post 3804 (2021-11-26 20:56:32),". До 13 декабря включительно стоимость будет составлять 900 рублей, после стоимость будет составлять 1200 рублей. Деньги пойдут на аренду помещения помещения, алкогольные и безалкогольные напитки, некоторую посуду и всякие вкусности. Скидывать деньги по следующему номеру телефонакарты. Номер телефона СбербанкТинькофф - 79225430957 - Антон Щ",https://vk.com/wall-130344439_3804,пост
3804,4,Post 3804 (2021-11-26 20:56:32),". Сбербанк карта - 5469 4600 1179 6942 - Антон Дмитриевич Щ. Тинькофф карта - 5536 9139 2880 5692 - Антон Щ. При отправке денег, просьба писать в сообщении Фамилию, Имя и Курс. Либо скринчек присылать в личные сообщения. Обращаться можно по этим ссылкам В лофте отсутсвует пробковый сбор, так что все, кто хочет пригубить, приходим со своим алкоголем",https://vk.com/wall-130344439_3804,пост
3804,0,Post 3804 (2021-11-26 20:56:32),"Хули так дорого, бля, Ну хотя бы алкогольные напитки в потенциальных тратах появились, не зря 200 рублей сверху накинули, Тут отправили фото",https://vk.com/wall-130344439_3804,комментарий
3814,0,Post 3814 (2021-12-02 16:23:09),"Всем привет Ищем людей, кому интересно - пишите в лс, зареферю, тест вакансии ниже TLDR знаете питон, sql, статистику иили базово разбираетесь в ml - стоит откликнуться Всем привет, в последний день осени решил попробовать снова поискать DSDEMLE в компанию X5. Уровень - от джуна до сениоратимлида 180-550 гросс 20-40 годовой премии",https://vk.com/wall-130344439_3814,пост
3814,1,Post 3814 (2021-12-02 16:23:09),. Чтобы было интереснее набросал калькулятор как можно понять подходите ли вы и сколько можно просить денег Вы человек и умеете писать программы на Питоне чтобы они запускалась - база 80 гросс,https://vk.com/wall-130344439_3814,пост
3814,2,Post 3814 (2021-12-02 16:23:09),". К сожалению, без этого точно не возьмём Знаете почему использование классов - это хорошо, зачем нужна типизация, докстринги, конфиги, почему не надо писать программы со сложностью On2 и подобное - 30 Прошлый пункт, а так же почему использование классов - это плохо, как писать код чтобы докстринги были не нужны, как выбрать между тредами и асинком, как и зачем делать хартбиты в сервисах",https://vk.com/wall-130344439_3814,пост
3814,3,Post 3814 (2021-12-02 16:23:09),", как и зачем делать хартбиты в сервисах, зачем нужны стейдж, тест, препрод и прод, как выбирать шины обмена данными и прочее такого же уровня - ещё 40 Знаете чем трейн отличается от теста, почему на timeseries данных нужна timesplit валидация, чем дерево в ds отличается от дерева в парке и почему надо сразу делать бустингdlrmbertsenet154 для максимального качества - 30 Прошлый пункт",https://vk.com/wall-130344439_3814,пост
3814,4,Post 3814 (2021-12-02 16:23:09),", а так же почему на timeseries данных не нужна timesplit валидация, как строить сезонность, почему не надо сразу использовать сложные модели, как объяснить эффект отдельной фичи, какие гиперпараметры в моделях самые важные и похожее - 30 Прошлый пункт, а так же умеете строить модели",https://vk.com/wall-130344439_3814,пост
3814,5,Post 3814 (2021-12-02 16:23:09),", а так же умеете строить модели, метрики которых сильно коррелируют с прибылью - 40 Знаете что такое hdfsyarndockerk8sairflow и представляете как они работают - 20 Умеете работать с hdfsyarndockerk8sairflow - 30 Можете по желанию сломать hdfsyarndockerk8sairflow - 50 Знаете как расшифровывается SQL и чем select отличается от from - 20 Умеете писать запросывьюшки к БД с группировками",https://vk.com/wall-130344439_3814,пост
3814,6,Post 3814 (2021-12-02 16:23:09),", фильтрациями и оконными функциями, при этом получаются нужные данные - 30 Сходу набрасываете пайплайн на спарке с оптимальными шафлами, партицированием с размером партиции всегда 128Mb, без нагрузки на неймноду, rps к дискам меньше 1, и он работает для табличек от 1Mb до 10Tb - 100 Пьёте кофе в офисе с коллегами и жалуетесь на жизнь - 10 Можете написать в CICD python main",https://vk.com/wall-130344439_3814,пост
3814,7,Post 3814 (2021-12-02 16:23:09),".py и после этого контейнер будет работать - 20 В вашем CICD переменных больше чем во всём остальном проекте, при этом код выполнения единый для dev, test, preprod, prod - 30 По морганию индикаторов подов в k8s можете диагностировать причину падения контейнеров - сеть, oom, поломанная нода, ошибка в коде и прочее - 50 Можете лидить команду 3-10 человек - 20 Прошлый пункт",https://vk.com/wall-130344439_3814,пост
3814,8,Post 3814 (2021-12-02 16:23:09),", при этом команда не жалуется и не разбегается после премии - 50 Проходили курс по матстату или прочитали книгу Статистика и котики и можете её пересказать так чтобы другие поняли - 20 При анализе самостоятельно сможете найти аномалии в данных или подобрать оптимальные ковариаты при АБ тесте - 40 TLDR - ищем DSDEMLE с разными скиллами, норм джуны подойдут",https://vk.com/wall-130344439_3814,пост
3814,9,Post 3814 (2021-12-02 16:23:09),", норм джуны подойдут, научим Задач много разной сложности - от уровня story проект стартует, делаем прототипы, тыкаем данные до hardcore продукты, близкие к проду вроде Спроса или фичестора, баг в коде даёт -1 млн руб",https://vk.com/wall-130344439_3814,пост
3814,10,Post 3814 (2021-12-02 16:23:09),". к товарообороту. Если человек норм работает, то зп повышаем по статистике раз в год-полтора. Подбор происходит так - первый собес с 2 задачками на Питон и мб SQL, рассказ про себя второй - техническое интервью, дальше - с командами Можно частично или полностью работать удалённо. Есть корпоративное обучение несколько курсов внутри компании, можно попросить ещё что-то для себя",https://vk.com/wall-130344439_3814,пост
3814,11,Post 3814 (2021-12-02 16:23:09),". Можем подождать переезда из другого города или пока не выплатят годовой бонус Офис - Москва, метро Парк Культуры, ул. Тимура Фрунзе 11с33 Вопросы можно мне писать сюда, но лучше в Телеграмм. Если не ответил, то ещё раз, пока я не подтвердил что увидел. P.S. нужен ещё сениор или лид DQ, прошлый накопил денег и открыл своё дело т.к. платят больше чем во многих местах",https://vk.com/wall-130344439_3814,пост
3814,0,Post 3814 (2021-12-02 16:23:09),"Также ищем стажеров, если кто боится что по джуновским требованиям немного не дотягивает от 20 часов в неделю, можно удаленно, Ну шо, come back to x5?, У России три пути, со сразу берт провизжал в голос, почему надо сразу делать берт 30 почему не надо сразу использовать сложные модели. 40",https://vk.com/wall-130344439_3814,комментарий
3837,0,Post 3837 (2021-12-05 16:35:00),"Всем привет Рады сообщить, что 10 декабря в РАНХиГС прежде всего для студентов ОЭ, но не только пройдет эксклюзивное мероприятие от Школы финансов. Исполнительный директор Goldman Sachs расскажет, как правильно начать успешную карьеру в финансах",https://vk.com/wall-130344439_3837,пост
3837,1,Post 3837 (2021-12-05 16:35:00),". Школа финансов это ведущий образовательный проект, который помогает студентам экономических и финансовых факультетов структурировать теоретические знания и показывает как их применять на практике и при подготовке к собеседованиям в компании. Спикерами Школы финансов являются действующие специалисты Goldman Sachs, Morgan Stanley, J.P. Morgan,Sber, VTB Capital и многие др",https://vk.com/wall-130344439_3837,пост
3837,3,Post 3837 (2021-12-05 16:35:00),"? Обзор программ Школы финансов Карьерный мастер-класс How to Start Your Career in Finance Спикер Руслан Ахмедзянов, Executive Director, Goldman Sachs Когда 10 декабря 1900-2100 Где Платформа видеоконференций Zoom Переходи по ссылке и регистрируйся После регистрации тебе на почту будут направлены детали для подключения в Zoom, а также полезная памятка с вопросами для подготовки к собеседованиям",https://vk.com/wall-130344439_3837,пост
3837,4,Post 3837 (2021-12-05 16:35:00),"! Не упусти свой шанс узнать интересующую информацию об инвестиционно-банковском сообществе от профессионалов финансового сектора! Кроме того, ежегодно в Школе финансов проходит набор на годовую бесплатную программу В наборе на программу 202122 приняли участие более 1300 студентов, отбор состоял из 3-х этапов тестирование и 2-х туров интервью",https://vk.com/wall-130344439_3837,пост
3837,5,Post 3837 (2021-12-05 16:35:00),. Не упусти возможность проверить свой уровень знаний в отборе на программу 202223 Все необходимые материалы для подготовки к поступлению можно посмотреть по ссылке,https://vk.com/wall-130344439_3837,пост
3838,0,Post 3838 (2021-12-08 21:25:52),"Москву завалило снегом, а значит пора готовиться к Новогодним праздникам. Сегодня открывается регистрация на Тайного Санту Иканама 2021-2022! Немного о правилах Тайный Санта это, по сути, обмен подарками между самыми близкими людьми иканамовцами",https://vk.com/wall-130344439_3838,пост
3838,1,Post 3838 (2021-12-08 21:25:52),". Чтобы участвовать, нужно заполнить анкету ниже и максимально описать свои предпочтения, чтобы подарок точно тебе понравился! Долго не думай, ведь регистрация закончится уже 12 декабря! Верхнего предела щедрости для Санты быть не может, но постарайтесь не огорчить своего подопечного, поэтому нижняя граница для подарка 600-800 рублей",https://vk.com/wall-130344439_3838,пост
3838,2,Post 3838 (2021-12-08 21:25:52),". Затем 13 декабря ты получишь письмо от человека, КОТОРОМУ ты будешь выбирать подарок да-да, придется еще и стараться, чтобы получить сюрприз",https://vk.com/wall-130344439_3838,пост
3838,3,Post 3838 (2021-12-08 21:25:52),". А также его номер, но никому его не сообщай! 25-го декабря с 1200 до 1800 приноси подготовленный подарок и смело забирай свой подарок Заполняй анкету для участия Обязательно постарайся над подарками, порадуй человечка своим вниманием",https://vk.com/wall-130344439_3838,пост
3838,4,Post 3838 (2021-12-08 21:25:52),"! Если ты уезжаешь раньше, но тоже хочешь поучаствовать - не проблема, ты сможешь оставить свой подарок у id505639158Деда мороза и id110744184Снегурочки , которые потом передадут подарок по назначению, пишите им, если возникнут другие вопросы",https://vk.com/wall-130344439_3838,пост
3839,0,Post 3839 (2021-12-11 00:34:33),"!ВАЖЛИВА IНФОРМАЦIЯ! Здравствуйте, Друзья мои, как поживаете? Вы присылали моим организаторам сообщения около недели назад, в которых запрашивалась информация о небольших акциях, которые потенциально сильно вырастут? С небольшим риском. Припоминаете? Хорошо, отлично",https://vk.com/wall-130344439_3839,пост
3839,1,Post 3839 (2021-12-11 00:34:33),". Припоминаете? Хорошо, отлично. Итак, причина моего сегодняшнего поста, Друзья, это Просто кое-что у меня в планах, Друзья, это просто лучшая вещь, которую я мог себе представить за последние 6 месяцев",https://vk.com/wall-130344439_3839,пост
3839,2,Post 3839 (2021-12-11 00:34:33),". Если у вас есть 60 секунд, я бы хотел поделиться с вами идеей, так найдётся минутка? Имя компании LOFT CORPORATION, это перспективная фирма, занимающаяся организацией мероприятий для Иканама, на площадках Москвы. Ожидающая неизбежного утверждения на пути нового типа мероприятий, имеющих два преимущества качество проведения и увлекательность",https://vk.com/wall-130344439_3839,пост
3839,3,Post 3839 (2021-12-11 00:34:33),". Сейчас, прямо сейчас, Друзья, продажа акций - 900 рублей за штуку. И к слову, Друзья, наши исследования указывают на то, что они могут подняться гораздо выше, чем сейчас. Ваша прибыль от вложения этих 900 рублей, может быть невероятной, будь то просто хорошее настроение или же порция кринжа на конкурсах",https://vk.com/wall-130344439_3839,пост
3839,4,Post 3839 (2021-12-11 00:34:33),". Друзья, одну вещь я могу вам пообещать даже в этот сложный новогодний период, я никогда не просил своих клиентов судить меня по моим успехам, я просил их судить меня по моим неудачам, ведь их было так мало. И в случае с LOFT CORPORATION основываясь на каждом техническом факторе, мы ищем абсолютно успешные варианты. Эй, Друзья, спасибо за оказанное доверие. И добро пожаловать в LOFT CORPORATION!",https://vk.com/wall-130344439_3839,пост
3839,5,Post 3839 (2021-12-11 00:34:33),". И добро пожаловать в LOFT CORPORATION! . . . . А для дочитавших текст до конца, информация Ровно через 72 часа 14.12 в 0020 произойдет повышение цены с 900 рублей до 442 Гривен 1200 рублей Скидывать деньги по следующему номеру телефонакарты. Номер телефона СбербанкТинькофф - 79225430957 - Антон Щ. Сбербанк карта - 5469 4600 1179 6942 - Антон Дмитриевич Щ",https://vk.com/wall-130344439_3839,пост
3839,6,Post 3839 (2021-12-11 00:34:33),". Тинькофф карта - 5536 9139 2880 5692 - Антон Щ. При отправке денег, просьба писать в сообщении Фамилию, Имя и Курс. Либо скринчек присылать в личные сообщения. Обращаться по интересующим вас вопросам можно по этим ссылкам",https://vk.com/wall-130344439_3839,пост
3839,0,Post 3839 (2021-12-11 00:34:33),"А я слышал, что в этой корпорации проблемы с коррупцией. Руководство по заветам основателя Макава обманывать малых дольщиков",https://vk.com/wall-130344439_3839,комментарий
3845,0,Post 3845 (2021-12-12 23:41:42),"До повышения цен на участие в наступательной операции остается чуть больше 24-х часов, в 0020 14 ноября цена составит 1200 рублей. Реквизиты находятся в предыдущем посте, а с детальным планом зимней спец операции можно ознакомится здесь.",https://vk.com/wall-130344439_3845,пост
3847,0,Post 3847 (2021-12-13 23:30:34),Меньше часа осталось до повышения цены с 900 рублей до 1200. Сбор средств заканчивается 16го числа в 2200. Всем хорошей и продуктивной недели!,https://vk.com/wall-130344439_3847,пост
3851,0,Post 3851 (2021-12-17 15:00:09),"Хоу! хоу! хоу! LOFT CORP на связи Пришло время рассказать вам, дорогие друзья, как же добраться до заветного, желанного, новогоднего лофта похожего на локации Бикини Боттом по мнению господина М.М.. Итак, лофт находит по адресу - Гарднеровский пер., 3, стр. 4, 105005 этаж 2. Дабы не вводить каждый раз адрес, достаточно вбить в картах Ёжик в тумане и вы точно придёте в нужное место",https://vk.com/wall-130344439_3851,пост
3851,1,Post 3851 (2021-12-17 15:00:09),". В шаговой доступности находятся магазины КБ и Пятёрочка, так что без алкоголя остаться не получится. Добраться можно двумя способами Первый - тупо дойти пешком по картам дорога занимает около 10ти минут Второй - при выходе из метро вы увидите трамвайную остановку, там нужно будет сесть на 45й трамвай и доехать до остановки Денисовский переулок, таким образом дорога займёт около шести минут",https://vk.com/wall-130344439_3851,пост
3851,2,Post 3851 (2021-12-17 15:00:09),". Начинаем в 1900 Если вы потеряетесь или же возникнут вопросы, то пишите сюда id182740235Андрей Стеблянко id181740380Антон Щербинин",https://vk.com/wall-130344439_3851,пост
3856,0,Post 3856 (2021-12-18 18:42:45),"Эй, потеряшки! Пожалуйста, напишите в комментариях, кто и что забыл в лофте желательно с указанием места. Мы это попытаемся вернуть.",https://vk.com/wall-130344439_3856,пост
3856,0,Post 3856 (2021-12-18 18:42:45),"потерялись любимые очкинайдитесь, пожалуйста, Найдитесь, Нашлось рядом с вигвамом",https://vk.com/wall-130344439_3856,комментарий
3860,0,Post 3860 (2021-12-18 19:36:47),"У меня для вас фотки с зимнего лофта! Спасибо всем, кто принимал участие! Чтобы скачать фотку, нажимайте скачать или загрузить оригинал и затем сохранить",https://vk.com/wall-130344439_3860,пост
3871,0,Post 3871 (2022-01-16 23:16:24),"Британские ученые доказали, что те кто пишет НИР в среднем при прочих равных намного счастливее тех, кто не пишет. Если хочешь быть счастливым, смотри обзор Абрамова Где брать статьи? и пиши нир. Прямо сейчас.",https://vk.com/wall-130344439_3871,пост
3874,0,Post 3874 (2022-02-16 22:56:57),"Всем привет! Ребята, лучшему другу нужна помощь по метрике ASAP требуется пару созвонов в зуме. Конечно за плату Напишите, плиз, в личку",https://vk.com/wall-130344439_3874,пост
3875,0,Post 3875 (2022-02-17 16:53:01),"Привет! Ищем младшего аналитика в Яндекс.Такси. Работа очень интересная я уже 2 года в команде и каждый раз узнаю кучу нового! Я занимаюсь алгоритмами матчинга заказов когда два пассажира в одной машине едут какой должен быть алгоритм матчинга, какую скидку дать пользователю на заказ с попутчиком, когда тариф с попутчиком давать не нужно",https://vk.com/wall-130344439_3875,пост
3875,1,Post 3875 (2022-02-17 16:53:01),". Ищем аналитиков, которые усилят нашу команду! Очень быстрая разработка, можно буквально за день нагенерить идей, проверить их, и попросить закодить! ЗП 100-150 gross 40 часов в неделю Работаем в офисе можно договориться на 4 дня офис, 1 дома Подробное описание вакансии приложила. По вопросам можно в лс, резюме тоже в лс",https://vk.com/wall-130344439_3875,пост
3876,0,Post 3876 (2022-03-01 11:54:08),"Всем привет! Стартовал набор в школу аналитиков X5, подробная информация находится тут P. S. Ходят слухи, что во время обучения есть возможность получить работу я закончил эту школу",https://vk.com/wall-130344439_3876,пост
3879,0,Post 3879 (2022-03-22 21:21:50),"белый шум на старом телевизоре Проверка связи. Раз. Раз. Как слышно? Нормально? Отлично. Доброго времени суток, Друзья! Давненько мы с вами на связь не выходили Надеюсь вы уже успели соскучиться и набраться сил для следующей долгожданной встречи. Так как ситуация в стране, из-за всем известных событий, не очень стабильная и благоприятная, возникли некоторые трудности с реализацией плана",https://vk.com/wall-130344439_3879,пост
3879,1,Post 3879 (2022-03-22 21:21:50),". Из-за этого совсем чуть-чуть упал моральный дух сотрудников. Прямо сейчас проходит экстренное совещание Loft Corp., на котором решается судьба весеннего лофта. ВНИМАНИЕ! Крайне важно ваше мнение! Ждёте и хотите ли вы принять участие в очередном шабаше! Ниже прикрепляю опрос, и очень вас прошу, по максимуму проголосуйте. P.S",https://vk.com/wall-130344439_3879,пост
3879,2,Post 3879 (2022-03-22 21:21:50),". P.S. Старосты курсов или просто у кого есть, скиньте пожалуйста расписание контрольных на апрель, чтобы выбрать оптимальную дату. Первый курс уже скинул, Спасибо, Оля! P.P.S. Вопросы по лофту можно будет задавать к следующему посту.",https://vk.com/wall-130344439_3879,пост
3880,0,Post 3880 (2022-04-01 00:59:20),"Всем слушать, старшие вещают Радиоприёмник Ночь, что за странная свобода от заката до восхода, ждать тебя, надеясь вновь, о-о-о Щелчок Так, всё, хватит. Мы тут собрались по серьёзному вопросу, не время всякие песенки слухать. Хотя Есть что-то притягивающее в ней. И вроде ночью пишу вам, и вроде жду чего-то А, не об этом сейчас",https://vk.com/wall-130344439_3880,пост
3880,1,Post 3880 (2022-04-01 00:59:20),". В общем и целом так - серьёзные дяди и тёти пошуршали между собой и выбрали место для стрелки. Да так, чтоб большинству удобно было, ну и в соседний таун ехать не пришлось. Изначально оговорённое место отлетает, так как мы же под современными трендами ходим, и территория завода - как-то не комильфо. Посему, объявляю сходку в новом месте на 15 число в 1900",https://vk.com/wall-130344439_3880,пост
3880,2,Post 3880 (2022-04-01 00:59:20),". Вход у нас платный, как и подобает каждой уважающей себя организации. 900 кровных - для своих Чисто по-братски. Но с 12 числа капуста дорожает. 1200 - для своих, но заторможенных Кто свой долг не уважает - на счётчик попадает. Кентов звать это дело, конечно, хорошее. Но со старшими обсудить стоит",https://vk.com/wall-130344439_3880,пост
3880,3,Post 3880 (2022-04-01 00:59:20),". Но со старшими обсудить стоит. Их слово - закон! Вот наш общак, он рубль любит, лишним не обидите! Мобила СбербанкТинькофф- 79225430957 - Антон Щ. Сбербанк карта - 5469 4600 1179 6942 - Антон Дмитриевич Щ. Тинькофф карта - 5536 9139 2880 5692 - Антон Щ. Пересылая бабосик, указывайте кто, что, какой курс и тд, чтоб вас потом по базам не рыскать",https://vk.com/wall-130344439_3880,пост
3880,4,Post 3880 (2022-04-01 00:59:20),". Ну либо скрины в личку, с теми же данными Вопросы насущные обкашлять хочется? Тогда к нему вам, он у нас делами подобными ведает. P.S. Автор не просто так подобный слог использовал, кто первый угадает тематикудресс-код вечеринки в комментах - получит шоколадку.",https://vk.com/wall-130344439_3880,пост
3880,0,Post 3880 (2022-04-01 00:59:20),"осторожно, комменты охраняются мафией и не поддаются честной критике, А на этот раз тоже будет на входе бесполезное тело, которое сверяет списки и не пускает со стаканом покурить?",https://vk.com/wall-130344439_3880,комментарий
3887,0,Post 3887 (2022-04-03 00:17:58),"Вы просили - мы сделали! Вот и информация по нашему с вами мероприятию. Адрес м.Таганская, ул. Александра Солженицына 27, District 27. Дата и время 15го апреля в 1900 Стоимость 900 - для всех до 0001 12го апреля. 1200 - для всех с 12го и вплоть до начала мероприятия. Зал будет отличаться по оформлению, тк мы запросили несколько фишечек и будем делать перестановку",https://vk.com/wall-130344439_3887,пост
3887,1,Post 3887 (2022-04-03 00:17:58),". Будет и танцпол и место для разговоров и столики возле стен, в общем все что нужно! Также прикрепляю сюда плейлист, загружайте пожалуйста только то, под что действительно хотели бы потанцевать. P.S. Общий плейлист временно отлетает. Технические трудности возникли. Пока что будут плейлисты курсов, если получится сделать общий то можно будет продублировать",https://vk.com/wall-130344439_3887,пост
3897,0,Post 3897 (2022-04-06 21:59:02),"Вечер в хату, бродяги! Пришло время, и мы вещаем про стилистику нашего собрания всё, что связано с 90-ми криминал, субкультуры, спорт стиль адидас все дела. Ниже прикрепляем примеры того, как можно одеться на нашу тусовку, это необязательно, НО среди тех, кто придет в образе, будет разыгран приятный подгончик. Также напоминаем, что до повышения цены остается ровно 6 дней 12",https://vk.com/wall-130344439_3897,пост
3897,1,Post 3897 (2022-04-06 21:59:02),".04 в 0001 магическим образом произойдет повышение цены. Вот наш общак, он рубль любит, лишним не обидите! Мобила СбербанкТинькофф- 79225430957 - Антон Щ. Сбербанк карта - 5469 4600 1179 6942 - Антон Дмитриевич Щ. Тинькофф карта - 5536 9139 2880 5692 - Антон Щ. Пересылая бабосик, указывайте кто, что, какой курс и тд, чтоб вас потом по базам не рыскать. Ну либо скрины в личку, с теми же данными P.S",https://vk.com/wall-130344439_3897,пост
3897,2,Post 3897 (2022-04-06 21:59:02),". Ну либо скрины в личку, с теми же данными P.S. Искренне надеемся, что вы нас не подведете и придете с хорошим настроением и большим желанием оторваться.",https://vk.com/wall-130344439_3897,пост
3897,0,Post 3897 (2022-04-06 21:59:02),стиль одежды девушек на последнем фото это нулевые,https://vk.com/wall-130344439_3897,комментарий
3910,0,Post 3910 (2022-04-09 12:52:06),"В честь достижения отметки в 100 подписчиков в партнёрском сообществе Студпассив без студ мы рады объявить о розыгрыше в партнерстве с Loft Corp. По заветам Сергея Семеновича,среди всех вакцинированных тех, кто скинул на лофт до 11.04 по мск , будут разыграны три пачки хлебцов!",https://vk.com/wall-130344439_3910,пост
3910,1,Post 3910 (2022-04-09 12:52:06),". Со слов организаторов, исключительно в целях соответствия выбранной тематике еды будет мало, поэтому советуем не проходить мимо такого аттракциона невиданной щедрости Условия розыгрыша - быть подписанным на наш паблик - скинуть в комменты любимый мем из нашего паблика - ну и само собой условие, упомянутое в начале С заботой о вашем здоровье на лофте, Студпассив без студ",https://vk.com/wall-130344439_3910,пост
3910,0,Post 3910 (2022-04-09 12:52:06),"Тоесть раньше в паблике был Ульянкин с рисерчами по анализу данных, а теперь это?",https://vk.com/wall-130344439_3910,комментарий
3913,0,Post 3913 (2022-04-10 22:37:10),"Очередной пост про лофт! К концу подходит 10е число, а это значит, что до начала нашей с вами весенней встречи остаётся ровно 5 дней. Время - деньги, а значит самое время напомнить о них. До повышения стоимости входного билета остаётся чуть больше 24х часов до 12.04 0100 включительно",https://vk.com/wall-130344439_3913,пост
3913,1,Post 3913 (2022-04-10 22:37:10),".04 0100 включительно. Все подготовительные работы выполнены, так что мы, как и ,надеемся, вы, готовы выложиться максимально! Напоминаю реквизиты 79225430957 - Сбер и Тинькофф P.S. Если по какой-то уважительной причине вы не можете сдать до дедлайна и при этом не хотите переплачивать, огромная просьба уведомить нас, когда точно вы оплатите, чтобы не возникло недопонимание. Контакты для связи",https://vk.com/wall-130344439_3913,пост
3918,0,Post 3918 (2022-04-11 23:34:04),"Маленькая напоминалка До повышения цены осталось ровно 1,5 часа. В 101 12го апреля цена будет составлять 1200. Средства принимаются до 1200 15го апреля. Если есть какие-то проблемы с оплатой, посмотрите закреплённый пост.",https://vk.com/wall-130344439_3918,пост
3919,0,Post 3919 (2022-04-15 15:19:39),"До начала остаётся чуть меньше 4х часов, а значит самое время добавить немного информации. Объявляем открытие весеннего лофта! Всё оплачено, куплено и подготовленно, для того чтобы вы смогли повеселиться и хорошо провести время в приятной компании! Ну и чтобы наше с вами мероприятие не превратилось в концерт Travisa Scotta огромная просьба соблюдать два правила 1",https://vk.com/wall-130344439_3919,пост
3919,1,Post 3919 (2022-04-15 15:19:39),". Заходить за барную стойку и выдавать алкоголь сданный на хранение могут ТОЛЬКО организаторы. 2. К столу диджея и аппаратуре подходить с напитками в руках, будь то стакан или бутылкабанка, КАТЕГОРИЧЕСКИ запрещается! Адрес м.Таганская, ул. Александра Солженицына 27, District 27 Наш вход со стороны ул. Станиславского Начало в 1900 Рядом с лофтом есть круглосуточная Магнолия, а также КБ",https://vk.com/wall-130344439_3919,пост
